Id,SalePrice
2658,245438.3548200052
2718,170378.99161087707
2414,79726.69987860187
1989,197290.9291259023
625,153179.8373416852
333,213247.59661639872
1327,214404.08392731138
858,158884.14439715928
95,118355.08028483333
1568,167473.48008826823
2482,128740.20443428306
1364,189301.3254448627
2584,145671.25485737878
818,52503.03959943363
2673,200619.97719833636
2089,160783.76206172767
1297,176760.00409816793
790,149505.01310242075
2616,152876.5519211274
720,127524.82693026656
222,144308.65061646322
557,171243.07644255797
1148,113308.49442259925
2766,145166.63769173092
534,120738.57404200804
1452,151113.11237970385
630,173786.64482291747
2648,174999.02528956297
125,128228.79437463326
1904,269873.50160619395
1670,198207.21391443885
756,212625.7576407927
717,159861.37776778353
1032,163612.6797870571
852,100364.78510363793
1731,116301.27234541088
2639,251194.46564545447
2071,264380.01865323517
1267,141937.39857790197
1851,122969.46876705796
567,115752.88901694003
2439,102611.27666558581
1898,154713.08518534858
647,117870.47233135602
2256,83129.36057302772
979,243826.3358404193
1444,87819.05482359107
2485,166636.00175704213
157,171055.97993602138
88,174609.74377421162
2003,213611.18189248734
186,124653.10240440974
1425,86861.63660620444
2695,183516.1054437094
738,198391.87898212505
395,145910.44583787833
1353,144537.5429879884
1878,141179.47220904232
390,160621.10562238464
1456,91041.49828049744
1103,142096.21556097793
1387,176671.58804347634
2070,163372.0026333448
1199,162501.03516745722
2479,118165.20811983169
501,166898.47778537124
2362,233669.35610116308
1718,66043.6616137774
2188,220338.47535768955
1483,113697.6286950287
2557,195195.41841451434
437,135767.27371629444
2224,168376.77866331482
1628,115007.38989747012
397,167800.0977561831
587,145087.1076892251
2182,42826.00712587632
971,164676.05927858799
2611,172822.41733164553
1887,202421.59762419123
2399,169769.5338963261
2148,106594.3671620732
304,115797.58924993375
1997,170723.00553452905
2817,172322.55998141045
1431,34265.953177535106
427,137486.78624294003
263,166053.18725990108
598,125601.49654947632
2895,99447.99110715269
687,179905.85173684533
1822,155049.58093549672
2191,230069.67833058955
179,220114.1267869309
1009,407518.48622919864
2010,203911.92186768778
1991,183570.33291174963
1411,115893.3487720255
1721,74966.1117087838
1144,104941.52928747785
593,87987.562825907
575,36887.6274121711
1249,163563.05457333807
1604,175600.34551842144
1064,260634.5037044406
1923,162326.03306922814
1988,216007.23116469785
2325,141170.16534796968
114,148270.8164506832
2700,170507.6278197508
217,236635.1098103231
343,122790.96196357705
386,96833.69924328128
2005,208341.9935620617
2908,212864.77963077126
1814,81551.85061155893
2446,202585.59534159914
208,170872.5856835752
1679,197407.43347266107
822,16421.329479688677
6,131613.905795712
1781,7011.510041742411
2397,109592.68648498057
2340,460745.5092494093
1618,147144.48807875035
2843,179035.86393532352
1061,136561.04489320426
2786,151966.978196872
1935,155678.51590709912
1341,176146.58571355056
521,78328.90046062828
2136,157015.15663591604
996,122900.31862807214
227,177256.60610591772
135,125870.50804132262
1167,153367.02883727095
294,122052.39868419457
1776,116725.98618636666
540,122213.78797124894
1717,66042.18655091687
2303,171658.19248656376
116,115555.49080440021
127,123675.703380485
1371,190550.5936008038
1014,144554.3972837794
1507,233573.89262045425
702,161891.67959416943
750,195549.0306610488
261,168192.76276999246
1559,222069.9552504485
577,123779.10169909806
2812,112161.97106329129
2080,157915.10463783052
1368,228732.18703498156
2376,161269.59949019738
659,155008.8794299449
1235,146671.49612694205
332,247099.5271448886
1917,143788.21123294818
2094,89688.24805059616
1460,80622.31571480549
1471,103912.06585157677
1509,183457.51128351083
1922,187149.3976336288
433,198666.40335126471
460,142763.48771001617
1116,114960.20025811036
1137,135165.2596840953
53,99467.07536939661
2354,68978.68326440039
1475,107194.01331493528
1761,214868.70903418155
842,163020.5543894712
2739,154891.25132761837
2509,123073.76770292084
1007,111617.62204313744
2610,152082.94817472517
1952,168624.86303129036
2719,173116.9557462103
2921,211696.3130833275
1966,144571.38183999798
292,194398.95134914506
1204,148045.60898601846
1829,86892.43736160597
2419,109160.70709874772
391,135235.80737963997
798,174686.88436838635
481,86324.60342933759
193,160435.23854446269
555,148250.64613824483
899,261638.24617547815
2357,149412.7287027895
328,166307.47817028075
1356,173933.5971296093
1154,158198.90647332594
1730,110578.4896018596
2249,137509.35576071375
1119,40587.59593420524
2856,162323.54200560861
1394,171524.1708135742
2587,174736.00835017266
61,149856.88839824218
2661,183413.7214447302
2711,170991.80595501384
1147,123734.00851477365
757,173424.8995115794
2623,213960.3532956824
2378,159811.15700992147
1413,151352.00119612826
1722,74932.0237839151
1112,88043.70156558084
1623,137910.61505515804
1201,84764.8776223462
1513,177954.31183676719
957,81323.60685125328
1171,50446.72503671076
1145,115618.74723087743
2726,139011.05175416113
703,101573.99242989677
760,179741.04846639547
1964,123554.0901082985
2512,78215.70569690346
159,160556.2657673465
1281,128790.53304518042
468,87960.24603046934
290,162931.5712549524
665,192511.0155777231
1463,96296.07914630396
1792,112125.64366347587
923,108922.77934924593
500,109849.32311912
1408,203640.54241850344
331,224886.6697711521
170,158630.43705021145
2192,195399.54076299455
2571,89507.02297001946
2314,158250.77754441745
2647,206091.55450340535
422,189425.12618359126
2457,58396.14998532622
1838,105609.80072717727
2805,73752.96881747016
1645,129360.37589378997
1711,135348.35451853185
2825,80002.75996795601
322,70412.81800293212
2103,86846.86391739438
342,183534.88826636184
600,174321.73807365913
488,151152.71401535673
1725,136571.2419429513
2246,12960.252744839425
2847,169057.45553892283
806,93572.3847178082
530,85875.2235416295
963,128041.66313243387
2678,195420.22412891823
171,245767.31270098593
2401,161835.34007303743
805,89548.34885968413
2259,116839.14137344836
1748,70202.14051550235
1361,193144.4450898319
1677,192433.59050260496
1406,136343.87135171177
2322,6503.631796992398
688,177551.54323105264
143,175480.40202237875
804,99470.33000809234
1214,149028.49403718478
2828,153574.76653976348
1999,144606.8318072389
2467,113702.90510159911
2665,125999.6585262111
1538,91364.72644765535
398,177906.93064236862
2822,91507.4536089071
2157,122352.94415044408
1856,132430.42664893146
1269,171449.00867321366
2570,190160.62176052894
2320,16678.30374063646
1517,207534.0718905595
2304,217735.0963568459
1312,195918.48820164928
2012,182533.7741756792
506,126066.31005521098
2865,158080.44709238724
2367,195536.50419657404
554,216669.5787766779
238,165162.70686743504
1954,186360.41667832967
2488,188024.82360700204
2291,209213.6430487177
1969,195966.9012750409
2725,168031.84858977413
1482,118493.74518428135
2763,104081.5923606176
503,126999.7125524588
1584,41457.49176439796
1531,67769.78145283372
2210,110144.30048093187
459,153806.80911010166
556,187227.06856345205
1347,195235.6130787746
1290,210200.0856677738
1388,223901.4583165223
1571,47902.64776723209
2754,96983.7530374618
765,136963.63570579488
2494,189484.90615231867
2870,147248.0579603209
7,327087.8133715035
1114,90075.24535728351
2418,66178.11492802785
291,226866.95968610028
18,398865.53463231714
39,172729.91847415746
1001,327969.7343414353
2442,87662.27364854976
616,155216.01729485893
2680,285407.9893705831
1414,170142.1800707563
289,157397.66318666414
40,61419.002520942886
860,149324.86658558855
409,170529.61782199156
673,143836.96924439273
2427,94658.10549835597
2036,148132.43465641857
2564,178627.4772420514
642,147805.75714104978
1008,132441.92830606306
1908,172842.63939217821
2519,103636.09654018609
1369,208463.8203342523
2855,172087.36066555043
712,188475.64498960722
1943,199600.20955105455
1958,173260.7296009649
107,90018.28144575571
2295,145182.6820624751
704,261689.1731015705
676,158831.04047178954
259,137668.86295278417
93,127813.11205844063
106,82550.84119637628
2315,143143.65800517617
1050,188028.71202872053
1095,76716.88587528866
2709,144164.3098230708
758,230849.71199060045
1496,132624.0538409601
2370,190565.89918673423
2458,44349.4166274453
2733,184082.91951058316
161,87396.68570164213
726,171833.7934683757
845,86902.96227414958
947,84339.16386484067
2232,269361.5593159349
2563,179579.34618549998
2299,215948.02659904462
211,250859.58816350764
605,158710.0899585983
1478,91531.53723704151
2247,21077.603391376033
2274,126242.80096818613
2869,128932.63759734237
967,107592.90926780546
2656,207876.71295881632
667,162753.42654885078
1042,194918.7537930668
2023,166731.80609901543
2447,175000.79257683252
2055,145057.7237403213
2275,14469.248779929389
2204,124284.16494295135
1563,17359.839468000893
